#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-11-07 16:48:52.270
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 2 kHz
#Period: 500 us
#Amplitude: 50 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#raw
#
Time (s),Channel 1 (V)
0.0003624342105263158,-0.239639224560669
0.0003636842105263158,-0.2403027142939552
0.0003649342105263158,-0.2399709694273121
0.0003661842105263158,-0.2389757348273828
0.0003674342105263158,-0.2379805002274535
0.0003686842105263158,-0.2346630515610224
0.0003699342105263158,-0.2353265412943086
0.0003711842105263158,-0.2326725823611638
0.0003724342105263158,-0.2326725823611638
0.0003736842105263158,-0.2310138580279483
0.0003749342105263158,-0.2293551336947328
0.0003761842105263158,-0.2276964093615172
0.0003774342105263158,-0.2273646644948741
0.0003786842105263158,-0.2260376850283017
0.0003799342105263158,-0.2243789606950862
0.0003811842105263158,-0.2230519812285138
0.0003824342105263158,-0.220398022295369
0.0003836842105263157,-0.2180758082288672
0.0003849342105263158,-0.2167488287622948
0.0003861842105263158,-0.2147583595624362
0.0003874342105263158,-0.2124361454959345
0.0003886842105263158,-0.2117726557626483
0.0003899342105263158,-0.2097821865627897
0.0003911842105263158,-0.2067964827630017
0.0003924342105263158,-0.2061329930297155
0.0003936842105263158,-0.2028155443632845
0.0003949342105263158,-0.201488564896712
0.0003961842105263158,-0.2004933302967827
0.0003974342105263158,-0.1978393713636379
0.0003986842105263158,-0.1955171572971362
0.0003999342105263158,-0.1918679637640621
0.0004011842105263158,-0.1905409842974896
0.0004024342105263158,-0.1875552804977017
0.0004036842105263158,-0.1842378318312707
0.0004049342105263158,-0.1819156177647689
0.0004061842105263158,-0.1792616588316241
0.0004074342105263158,-0.1769394447651224
0.0004086842105263158,-0.1736219960986914
0.0004099342105263158,-0.1709680371655465
0.0004111842105263158,-0.1679823333657586
0.0004124342105263158,-0.1663236090325431
0.0004136842105263158,-0.1626744154994689
0.0004149342105263158,-0.1593569668330379
0.0004161842105263158,-0.1550442835666775
0.0004174342105263158,-0.153385559233462
0.0004186842105263158,-0.1517268349002465
0.0004199342105263158,-0.1484093862338155
0.0004211842105263158,-0.1447601927007413
0.0004224342105263158,-0.1424379786342396
0.0004236842105263158,-0.1391205299678086
0.0004249342105263157,-0.1361348261680206
0.0004261842105263158,-0.1338126121015189
0.0004274342105263158,-0.1294999288351586
0.0004286842105263158,-0.1258507353020844
0.0004299342105263158,-0.1225332866356534
0.0004311842105263158,-0.1188840931025793
0.0004324342105263158,-0.114903154702862
0.0004336842105263158,-0.1125809406363603
0.0004349342105263158,-0.1079365125033568
0.0004361842105263158,-0.1049508087035689
0.0004374342105263158,-0.1022968497704241
0.0004386842105263158,-0.09831591137070683
0.0004399342105263158,-0.0949984627042758
0.0004411842105263158,-0.09134926917120166
0.0004424342105263158,-0.08703658590484131
0.0004436842105263158,-0.08371913723841028
0.0004449342105263158,-0.08006994370533614
0.0004461842105263158,-0.07675249503890511
0.0004474342105263158,-0.07243981177254476
0.0004486842105263158,-0.06912236310611372
0.0004499342105263158,-0.06613665930632578
0.0004511842105263158,-0.06248746577325165
0.0004524342105263158,-0.05983350684010681
0.0004536842105263158,-0.05452558897381715
0.0004549342105263158,-0.05120814030738612
0.0004561842105263158,-0.04822243650759819
0.0004574342105263158,-0.04424149810788094
0.0004586842105263158,-0.0395970699748775
0.0004599342105263158,-0.03661136617508956
0.0004611842105263158,-0.03296217264201542
0.0004624342105263158,-0.02964472397558439
0.0004636842105263158,-0.02599553044251025
0.0004649342105263158,-0.022014592042793
0.0004661842105263158,-0.01902888824300507
0.0004674342105263158,-0.01471620497664472
0.0004686842105263158,-0.01139875631021369
0.0004699342105263158,-0.007749562777139549
0.0004711842105263158,-0.004763858977351616
0.0004724342105263158,-0.00144641031092058
0.0004736842105263158,0.001539293488867353
0.0004749342105263158,0.005520231888584596
0.0004761842105263158,0.009169425421658736
0.0004774342105263158,0.01315036382137598
0.0004786842105263158,0.01679955735445012
0.0004799342105263158,0.02011700602088115
0.0004811842105263158,0.02343445468731219
0.0004824342105263158,0.02741539308702944
0.0004836842105263158,0.03106458662010357
0.0004849342105263158,0.03371854555324841
0.0004861842105263158,0.03703599421967944
0.0004874342105263157,0.04035344288611048
0.0004886842105263158,0.04234391208596909
0.0004899342105263158,0.04831531968554496
